MESSAGEID	LATITUDE	LONGITUDE	MESSAGEDATE	EMOTION
276366379278536704	48.80915	9.1846	2012-12-05 05:44:14	1
276366381535080449	47.7351	8.77685	2012-12-05 05:44:14	1
276366383858728960	47.7351	8.77685	2012-12-05 05:44:15	1
276366386085892096	48.742	9.03525	2012-12-05 05:44:15	2
276366388631846912	48.742	9.03525	2012-12-05 05:44:16	1
276366390796099584	48.6826	8.96995	2012-12-05 05:44:16	1
276366392985530368	48.6826	8.96995	2012-12-05 05:44:17	1
276366395204333568	48.78505	9.23025	2012-12-05 05:44:17	1
276366397913853952	48.78505	9.23025	2012-12-05 05:44:18	1
276366405740421120	51.54536178	6.81269662	2012-12-05 05:44:20	2
276366423427796992	52.23461667	10.44849027	2012-12-05 05:44:24	1
276366438627950592	48.87344431	10.71246531	2012-12-05 05:44:28	2
276366441467506688	49.4782946	10.7229467	2012-12-05 05:44:28	5
276367735452233729	52.50261675	13.41228766	2012-12-05 05:49:37	1
276367740971937792	48.12780165	11.60422325	2012-12-05 05:49:38	1
276367769677729792	48.4488151	12.09888696	2012-12-05 05:49:45	1
276367796307378176	50.9569164	10.7149781	2012-12-05 05:49:51	1
276367799436328962	51.36587843	6.72231224	2012-12-05 05:49:52	3
276367801541853184	50.10165247	8.6771586	2012-12-05 05:49:53	1
276367831304658944	49.98660005	8.36237215	2012-12-05 05:50:00	1
276367837667418112	49.3055157	7.0660043	2012-12-05 05:50:01	1
276369231300399104	50.06275919	14.43206549	2012-12-05 05:55:34	1
276369254213898240	53.13424709	8.74070508	2012-12-05 05:55:39	1
276369269133033472	52.8826685	12.42463598	2012-12-05 05:55:43	1
276369269082689537	49.4782946	10.7229467	2012-12-05 05:55:43	2
276369278935130112	48.804815	8.451595	2012-12-05 05:55:45	1
276369281581740033	51.4909619	7.4367698	2012-12-05 05:55:46	2
276369284433838080	51.36584123	6.72223674	2012-12-05 05:55:46	1
276369312896385024	50.93884245	6.9839821	2012-12-05 05:55:53	2
276369313773002754	51.2094509	6.8395023	2012-12-05 05:55:53	1
276369319741489152	53.1322329	12.4548291	2012-12-05 05:55:55	2
276346593307947011	50.11967416	8.69569082	2012-12-05 04:25:36	5
276346625000108032	49.94852744	11.59290383	2012-12-05 04:25:44	1
276346621984378881	48.9985104	8.47387404	2012-12-05 04:25:44	1
276346672391520256	52.27841153	9.61214266	2012-12-05 04:25:55	7
276348227689791489	48.38644193	10.01163262	2012-12-05 04:32:06	5
276348239647764480	48.831482	9.123197	2012-12-05 04:32:09	1
276348251391811584	50.94013596	6.94562721	2012-12-05 04:32:12	1
276348258966724608	48.273811	7.790464	2012-12-05 04:32:13	1
276348290851819520	53.54502451	10.0252174	2012-12-05 04:32:21	7
276348301178195970	50.086832	14.420673	2012-12-05 04:32:23	1
276348301652152322	52.51960678	11.35600917	2012-12-05 04:32:24	5
276349931302813696	50.83436022	6.90553037	2012-12-05 04:38:52	1
276349935098671105	50.0866999	14.4188868	2012-12-05 04:38:53	1
276349936818327553	50.0866999	14.4188868	2012-12-05 04:38:53	1
276349937929838592	52.42507188	10.78960002	2012-12-05 04:38:54	7
276349951661977601	50.08742335	14.42097187	2012-12-05 04:38:57	1
276349965800972288	50.83153029	6.90584224	2012-12-05 04:39:00	1
276349973304590338	53.06689424	8.79445754	2012-12-05 04:39:02	1
276349975892484097	52.49159197	13.33736789	2012-12-05 04:39:03	2
276350006993240064	49.74580064	6.68603507	2012-12-05 04:39:10	5
276350012127068162	53.55135248	9.98883536	2012-12-05 04:39:12	1
276350017239928832	51.9433552	10.3068893	2012-12-05 04:39:13	1
276351530679037952	51.4215826	6.7611121	2012-12-05 04:45:13	1
276351532247691264	53.556351	9.990957	2012-12-05 04:45:14	1
276351544608317440	49.454664	11.0778985	2012-12-05 04:45:17	6
276351551965102080	47.8337579	11.1308386	2012-12-05 04:45:19	1
276351579202912257	48.98127	8.37456	2012-12-05 04:45:25	1
276351584332550145	48.82466219	9.10137997	2012-12-05 04:45:26	1
276351601583738880	50.0866999	14.4188868	2012-12-05 04:45:30	1
276351601688580096	49.74580002	6.68603516	2012-12-05 04:45:30	1
276351603466989568	50.0866999	14.4188868	2012-12-05 04:45:31	2
276353227216265216	51.481845	7.216236	2012-12-05 04:51:58	1
276353231528009728	48.43132	13.32967	2012-12-05 04:51:59	1
276353234078167040	49.9866131	9.1124343	2012-12-05 04:52:00	1
276353246442950656	51.0686148	13.7489508	2012-12-05 04:52:03	1
276353264927252482	50.6430134	7.21596349	2012-12-05 04:52:07	1
276354654563074048	51.17513469	7.09736347	2012-12-05 04:57:38	1
276354708015304704	48.722141	9.136693	2012-12-05 04:57:51	1
276354733164343297	52.27403606	8.0307765	2012-12-05 04:57:57	1
276354740437254144	50.77211542	6.11329799	2012-12-05 04:57:59	1
276356154563637249	52.52786948	13.42912598	2012-12-05 05:03:36	2
276356155847094273	52.52786948	13.42912598	2012-12-05 05:03:36	1
276356159118647296	50.08365465	14.45402415	2012-12-05 05:03:37	2
276356168828465154	47.7786443	9.5881484	2012-12-05 05:03:39	3
276356207470579712	51.71069579	8.77132121	2012-12-05 05:03:48	1
276356210083647488	51.72472441	8.71522652	2012-12-05 05:03:49	1
276356226093297664	49.74580002	6.68603516	2012-12-05 05:03:53	1
276356234414813185	51.2461138	7.1490194	2012-12-05 05:03:55	2
276357836773158913	50.204566	9.186373	2012-12-05 05:10:17	1
276357855827877888	50.048924	10.2207	2012-12-05 05:10:21	1
276357864304541696	49.4447	7.76903	2012-12-05 05:10:23	1
276357868419170304	49.4447	7.76903	2012-12-05 05:10:24	1
276357874366693376	49.4447	7.76903	2012-12-05 05:10:26	1
276357876950368257	50.08432743	14.42069699	2012-12-05 05:10:27	1
276357878170910720	49.6701717	10.7118828	2012-12-05 05:10:28	1
276357896332267520	49.41463351	8.6885776	2012-12-05 05:10:31	1
276357897913520128	51.22663327	6.92051696	2012-12-05 05:10:32	1
276357911490490368	52.55631831	13.39437665	2012-12-05 05:10:35	6
276357912182538241	50.02606358	14.43194466	2012-12-05 05:10:35	1
276357921456132096	50.11033249	8.65866661	2012-12-05 05:10:37	1
276359289755533313	48.51104656	9.05168805	2012-12-05 05:16:03	5
276359294235070464	52.49377389	13.38109476	2012-12-05 05:16:04	7
276359326443134976	49.98660562	8.362409	2012-12-05 05:16:12	1
276359331350446080	49.6733085	10.7285161	2012-12-05 05:16:13	1
276359346303152128	51.4813719	7.5233797	2012-12-05 05:16:17	1
276359375155777536	51.5244667	9.8927482	2012-12-05 05:16:24	7
276359375617134596	52.51816645	13.41612987	2012-12-05 05:16:24	2
276359378104381440	49.41465358	8.6885482	2012-12-05 05:16:24	1
276360664770027521	51.564829	9.8900461	2012-12-05 05:21:31	1
276360677994684416	52.4993988	13.6188991	2012-12-05 05:21:34	1
276360686957887490	49.9865628	8.36258473	2012-12-05 05:21:36	5
276360690367877121	48.77711603	9.174136	2012-12-05 05:21:37	1
276360693186433024	51.165705	7.0079375	2012-12-05 05:21:38	1
276360700912353281	48.19528677	11.57198855	2012-12-05 05:21:40	1
276360703571546115	53.42242355	7.9539247	2012-12-05 05:21:40	1
276360704796282882	50.9106947	6.98886774	2012-12-05 05:21:41	5
276360715139420160	51.3281464	12.3179787	2012-12-05 05:21:43	1
276360717203038210	52.524584	13.404812	2012-12-05 05:21:44	1
276362151579484160	48.70790332	9.47828646	2012-12-05 05:27:26	1
276362176367828992	51.07803614	13.71538006	2012-12-05 05:27:32	1
276362198140473345	49.3055157	7.0660043	2012-12-05 05:27:37	7
276362209255374848	49.48809529	8.46660298	2012-12-05 05:27:40	1
276362211692257281	48.13816833	11.58250046	2012-12-05 05:27:40	1
276362212858294276	48.101607	11.52986	2012-12-05 05:27:40	7
276362213009272832	50.7332721	7.108346	2012-12-05 05:27:40	1
276362223876722689	49.1393744	9.2092944	2012-12-05 05:27:43	1
276362236900044800	51.84084111	7.27875788	2012-12-05 05:27:46	1
276363654134378496	51.51377645	7.4743558	2012-12-05 05:33:24	5
276363655598182400	49.4782946	10.7229467	2012-12-05 05:33:24	1
276363658211241984	49.7458	6.68603516	2012-12-05 05:33:25	1
276363670357950464	50.35909285	12.45556309	2012-12-05 05:33:28	1
276363672799027200	50.95996594	6.83311344	2012-12-05 05:33:28	1
276363678276804608	53.31480604	10.00200541	2012-12-05 05:33:30	1
276363686300508160	51.8385632	7.3358498	2012-12-05 05:33:32	1
276363701081223168	52.4919857	13.48691194	2012-12-05 05:33:35	6
276363701920079872	51.51654813	9.97083764	2012-12-05 05:33:35	7
276363710778466305	51.48372104	11.93900473	2012-12-05 05:33:37	7
276363716981846016	52.23485775	10.56545003	2012-12-05 05:33:39	6
276363733213773824	48.144454	11.56866789	2012-12-05 05:33:43	1
276365028314202114	51.4417571	7.01493674	2012-12-05 05:38:52	2
276365034324643840	52.55437219	13.2902813	2012-12-05 05:38:53	4
276365037902372866	49.88000278	8.80978927	2012-12-05 05:38:54	2
276365060656488448	51.38551857	7.17103188	2012-12-05 05:38:59	1
276365080348733440	48.1775716	11.60072707	2012-12-05 05:39:04	1
276365108609941504	50.9569164	10.7149781	2012-12-05 05:39:11	1
276366483637018624	48.35433887	10.90254509	2012-12-05 05:44:38	6
276366512066027521	50.00776459	8.44975938	2012-12-05 05:44:45	1
276367838372048897	51.89003773	8.87398085	2012-12-05 05:50:01	1
276367851718328321	53.180631	8.986451	2012-12-05 05:50:05	7
276367864200560640	53.5537054	13.2974777	2012-12-05 05:50:08	5
276367878209560576	51.74739132	14.64354624	2012-12-05 05:50:11	7
276367907590656001	50.95198879	11.6028254	2012-12-05 05:50:18	5
276367911143211008	51.4909619	7.4367698	2012-12-05 05:50:19	1
276367916650360833	49.39025199	8.68501945	2012-12-05 05:50:20	7
276432284922548224	49.39058711	8.56606077	2012-12-05 10:06:07	1
276432291553742850	53.57378006	10.01702309	2012-12-05 10:06:08	1
276432297849397248	48.10801355	11.52327883	2012-12-05 10:06:10	5
276432300596678656	50.77359613	6.08488083	2012-12-05 10:06:10	1
276432315285118976	48.74243006	9.10259907	2012-12-05 10:06:14	3
276432325619900417	48.12388004	11.59990234	2012-12-05 10:06:16	5
276433405925810176	50.77037308	6.10457662	2012-12-05 10:10:34	1
276433403107225600	51.210124	12.5041014	2012-12-05 10:10:34	1
276433452050571267	52.2883425	7.4625835	2012-12-05 10:10:45	5
276433453636014080	51.20626	6.808626	2012-12-05 10:10:46	1
276416427102191617	50.10330497	14.53416731	2012-12-05 09:03:06	1
276416445020258304	48.13193996	11.57585058	2012-12-05 09:03:10	1
276416447012564992	51.478706	6.7334096	2012-12-05 09:03:11	1
276416464028844033	50.93845317	7.02675906	2012-12-05 09:03:15	1
276416468638367744	51.23210312	6.77254558	2012-12-05 09:03:16	1
276416473453441024	48.29535878	11.57629713	2012-12-05 09:03:17	1
276416475286364163	53.55383074	10.01621958	2012-12-05 09:03:17	1
276416481435213825	49.99705376	6.70800755	2012-12-05 09:03:19	7
276416489224024064	54.5858372	8.996067	2012-12-05 09:03:21	3
276416489228222464	51.96193587	7.62776913	2012-12-05 09:03:21	1
276416493921636352	51.84528013	6.23346806	2012-12-05 09:03:22	1
276417628388605952	51.32755865	12.39035146	2012-12-05 09:07:52	1
276417630502543360	47.60915	7.69745	2012-12-05 09:07:53	1
276417631840505856	48.09107769	11.56494454	2012-12-05 09:07:53	7
276417632645816320	47.60915	7.69745	2012-12-05 09:07:53	1
276417634868801537	48.53185	8.0772	2012-12-05 09:07:54	1
276417637125353474	48.53185	8.0772	2012-12-05 09:07:54	1
276417639931318272	49.15065	8.99525	2012-12-05 09:07:55	1
276417642213023744	49.15065	8.99525	2012-12-05 09:07:56	1
276417644494745600	47.90835	7.58915	2012-12-05 09:07:56	5
276417646633811968	47.90835	7.58915	2012-12-05 09:07:57	5
276417648873570304	47.90835	7.58915	2012-12-05 09:07:57	1
276417651411124224	47.90835	7.58915	2012-12-05 09:07:58	1
276417651788623872	53.1235524	7.2716477	2012-12-05 09:07:58	3
276417653562810368	47.90835	7.58915	2012-12-05 09:07:58	2
276417655714488320	47.90835	7.58915	2012-12-05 09:07:59	2
276418800226820096	50.93754705	6.95383146	2012-12-05 09:12:32	1
276418803393507328	51.7243882	12.0224554	2012-12-05 09:12:32	1
276418817033371648	51.2094509	6.8395023	2012-12-05 09:12:36	1
276418823060611072	53.59259159	10.00435733	2012-12-05 09:12:37	2
276418830249631746	52.383444	13.119561	2012-12-05 09:12:39	1
276418839149957120	49.66312278	11.99181818	2012-12-05 09:12:41	1
276418852089368576	51.2163982	7.2499822	2012-12-05 09:12:44	7
276418861111332864	47.87146747	11.47432923	2012-12-05 09:12:46	1
276420025622097920	53.5569789	13.2499457	2012-12-05 09:17:26	1
276420054692790274	53.5622	10.0233522	2012-12-05 09:17:31	1
276420056076935168	50.93218416	6.9589834	2012-12-05 09:17:31	1
276420063949643776	50.0720724	8.5318973	2012-12-05 09:17:33	1
276420077874708480	52.4493639	13.31866414	2012-12-05 09:17:36	1
276420085772603393	48.78816021	9.23362045	2012-12-05 09:17:38	1
276421221724323841	53.57165146	9.97730923	2012-12-05 09:22:09	1
276421239109726208	47.660618	9.18191	2012-12-05 09:22:13	1
276421239910838272	51.18555508	6.81346154	2012-12-05 09:22:13	1
276421242167365632	50.54578351	9.68680783	2012-12-05 09:22:14	1
276421260173512704	51.4315327	6.738995	2012-12-05 09:22:18	1
276422366215680000	52.5303613	13.1966463	2012-12-05 09:26:42	1
276422379301900288	53.55640931	9.96243238	2012-12-05 09:26:45	1
276422411346399234	53.6926582	10.209329	2012-12-05 09:26:53	1
276422413607137280	48.83219938	10.07473421	2012-12-05 09:26:53	1
276422415444226048	49.6630825	11.9917407	2012-12-05 09:26:54	2
276422427645464576	53.17122613	9.82102725	2012-12-05 09:26:57	1
276422436197654528	51.47686912	7.21652203	2012-12-05 09:26:59	1
276423582211534848	48.7880067	9.23357709	2012-12-05 09:31:32	6
276423583868260352	51.97330975	8.51417153	2012-12-05 09:31:32	7
276423590851796992	49.8029479	7.5347439	2012-12-05 09:31:34	5
276423606773374976	50.08099683	14.42632028	2012-12-05 09:31:38	1
276423608736301056	49.95557564	14.38526598	2012-12-05 09:31:39	1
276424775453274112	52.3426126	9.7617099	2012-12-05 09:36:16	1
276424777349070848	51.30288018	12.37417316	2012-12-05 09:36:17	2
276424780297670657	50.4160223	7.4449177	2012-12-05 09:36:18	1
276424787373457408	49.798643	7.5669126	2012-12-05 09:36:19	1
276424803454439424	50.1058846	14.2659227	2012-12-05 09:36:23	7
276424804435890176	52.55437219	13.2902813	2012-12-05 09:36:23	1
276424811830460417	53.55383071	10.01621966	2012-12-05 09:36:25	1
276424822332981249	53.3684363	10.5310925	2012-12-05 09:36:28	6
276425863472504832	52.4993065	13.3520354	2012-12-05 09:40:36	1
276425870342762497	49.0092349	8.49609031	2012-12-05 09:40:37	1
276425888416018433	49.01549009	12.03904872	2012-12-05 09:40:42	1
276425891532402689	48.154646	11.588836	2012-12-05 09:40:42	7
276425927607607296	53.42378888	7.67106372	2012-12-05 09:40:51	7
276425938307272704	48.46653701	7.94736754	2012-12-05 09:40:54	1
276427115942010881	48.7880395	9.23356799	2012-12-05 09:45:36	1
276427124913602560	49.39051187	8.56631926	2012-12-05 09:45:37	5
276427137295204353	51.28945378	9.53666607	2012-12-05 09:45:39	7
276427139841142785	51.8756051	8.94422164	2012-12-05 09:45:40	7
276427164503642112	49.19046	8.9332613	2012-12-05 09:45:46	1
276427168664416256	53.52951226	8.58953599	2012-12-05 09:45:47	4
276427172602863616	53.07034896	8.78396899	2012-12-05 09:45:48	1
276428246151737344	52.7931735	7.1544342	2012-12-05 09:50:04	1
276428269946019841	51.496949	10.809367	2012-12-05 09:50:10	5
276355987294785536	52.3182593	13.4959734	2012-12-05 05:02:56	1
276428277021806594	54.32133	10.13489	2012-12-05 09:50:11	1
276428282516353025	49.39061687	8.56617222	2012-12-05 09:50:12	1
276428283221000193	50.38182866	7.60857167	2012-12-05 09:50:13	1
276428294449147905	50.08287856	14.41892279	2012-12-05 09:50:15	1
276429239782350848	49.798643	7.5669126	2012-12-05 09:54:01	1
276429249378918401	48.800634	9.8011795	2012-12-05 09:54:03	1
276429282526523392	47.84930069	12.11574044	2012-12-05 09:54:11	1
276430246188834816	51.58407884	6.97557767	2012-12-05 09:58:01	1
276430268477358080	50.12173455	8.69881804	2012-12-05 09:58:06	1
276430281894924288	48.78635146	8.20615446	2012-12-05 09:58:09	1
276430284281495552	48.09103886	11.5649414	2012-12-05 09:58:10	2
276430291365679104	51.455488	7.0765133	2012-12-05 09:58:11	1
276430296134610944	49.47873006	8.51750868	2012-12-05 09:58:13	6
276430299729129474	52.26552072	10.52266889	2012-12-05 09:58:13	1
276431238317879297	50.90123284	11.4337889	2012-12-05 10:01:57	3
276431248870748160	52.52036596	13.34384476	2012-12-05 10:02:00	1
276431251160834048	52.25246026	10.49071438	2012-12-05 10:02:00	1
276431268332310528	53.55383074	10.01607929	2012-12-05 10:02:04	1
276431278612561920	51.210124	12.5041014	2012-12-05 10:02:07	1
276431281045254145	51.455488	7.0765133	2012-12-05 10:02:07	1
276431285164056577	49.798643	7.5669126	2012-12-05 10:02:08	1
276431291317104640	51.78487497	10.9648632	2012-12-05 10:02:10	1
276432337552674816	49.26123613	6.84368966	2012-12-05 10:06:19	1
276432340673257473	49.80140305	9.94275665	2012-12-05 10:06:20	7
276432345379254272	52.41228773	9.61756579	2012-12-05 10:06:21	1
276432360210313216	49.19046	8.9332608	2012-12-05 10:06:25	1
276432360902365187	50.14101395	8.64455616	2012-12-05 10:06:25	1
276432366795366401	48.1267584	11.64599853	2012-12-05 10:06:26	3
276432369530064896	48.8077162	8.3087977	2012-12-05 10:06:27	1
276432372520587265	52.70767808	9.57778224	2012-12-05 10:06:28	1
276432385648766977	51.30320169	6.27129087	2012-12-05 10:06:31	1
276432394481963008	50.09565069	8.60827813	2012-12-05 10:06:33	7
276433474104217600	50.90936748	6.94717611	2012-12-05 10:10:50	1
276433475882590208	51.2260968	6.7763865	2012-12-05 10:10:51	1
276433475551232001	50.10298227	8.69086778	2012-12-05 10:10:51	1
276433486506762240	52.725184	7.929885	2012-12-05 10:10:53	1
276433489862213632	50.93175228	11.29282488	2012-12-05 10:10:55	1
276433502675800064	50.0986893	8.59430666	2012-12-05 10:10:57	1
276433518924546049	52.51012642	13.37349291	2012-12-05 10:11:01	1
276433518878400512	48.6985388	9.6996417	2012-12-05 10:11:01	1
276433524540715009	48.08757765	11.56423981	2012-12-05 10:11:02	1
276433539849916418	51.67881775	6.15874147	2012-12-05 10:11:06	7
276416516684136448	51.4787202	6.7334041	2012-12-05 09:03:27	1
276416527815815168	48.7653439	12.8594476	2012-12-05 09:03:30	1
276416534811910144	51.54016523	9.94999825	2012-12-05 09:03:32	1
276416539438227456	50.0865697	14.38434526	2012-12-05 09:03:33	7
276416580336902145	50.93007146	6.94296259	2012-12-05 09:03:42	4
276416584707346434	51.47667867	7.00724087	2012-12-05 09:03:44	1
276417664249896961	50.97007	6.95374	2012-12-05 09:08:01	1
276417671820619777	48.09151633	11.56512109	2012-12-05 09:08:03	7
276417689147281409	52.383444	13.119561	2012-12-05 09:08:07	1
276417711486160896	51.7243882	12.0224554	2012-12-05 09:08:12	7
276417712182411264	48.68917159	10.05832736	2012-12-05 09:08:12	1
276417715521089537	53.17093973	9.82077834	2012-12-05 09:08:13	7
276417741089554433	47.61090063	7.66126923	2012-12-05 09:08:19	1
276417746919636992	49.232064	6.995042	2012-12-05 09:08:21	1
276418869034364932	50.91106748	6.98865732	2012-12-05 09:12:48	1
276418873664864258	52.4976628	13.44685027	2012-12-05 09:12:49	7
